Id,OwnerId,OwnerType,SettingId,SettingSubId,SegmentClassId,ContextType,Inverted
ZH00003077,ZH0955,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003078,ZH0955,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003079,ZH0956,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003088,ZH0957,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003089,ZH0957,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003090,ZH0957,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003091,ZH0957,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003092,ZH0957,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003046,ZH0588,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003047,ZH0588,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003048,ZH0588,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003049,ZH0588,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003050,ZH0588,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003051,ZH0588,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003080,ZH0956,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003081,ZH0956,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003082,ZH0956,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003083,ZH0956,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003084,ZH0956,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003085,ZH0956,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003086,ZH0956,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003087,ZH0956,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003093,ZH0957,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003094,ZH0957,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003095,ZH0957,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003096,ZH0957,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003097,ZH0958,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003098,ZH0958,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003099,ZH0958,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003100,ZH0958,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003101,ZH0958,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003102,ZH0958,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003103,ZH0958,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003104,ZH0958,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003105,ZH0958,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003106,SEHSEC,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003107,ZH0376,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003108,ZH0376,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003109,ZH0376,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003111,ZH0244,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003112,ZH0244,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003113,ZH0244,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003114,ZH0244,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003115,ZH0244,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003116,ZH0244,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003117,ZH0244,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003118,ZH0244,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003119,ZH0230,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003120,ZH0230,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003121,ZH0230,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003122,ZH0230,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003123,ZH0230,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003124,ZH0230,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003125,ZH0230,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003126,ZH0230,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003127,ZH0230,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003137,ZH0228,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,0,False
ZH00003138,ZH0228,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,1,False
ZH00003140,ZH0228,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,3,False
ZH00003139,ZH0228,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,4,False
ZH00003142,ZH0229,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,1,False
ZH00003144,ZH0229,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,3,False
ZH00003143,ZH0229,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,4,False
ZH00003145,ZH0237,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,0,False
ZH00003146,ZH0237,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,1,False
ZH00003110,ZH0244,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003128,ZH0237,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003129,ZH0237,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003130,ZH0237,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003131,ZH0237,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003132,ZH0237,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003133,ZH0237,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003134,ZH0237,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003135,ZH0237,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003136,ZH0228,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,6,False
ZH00003141,ZH0229,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,0,False
ZH00003159,ZH0565,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003160,ZH0565,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003161,ZH0565,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003162,ZH0565,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003163,ZH0565,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003164,ZH0565,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003165,ZH0565,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003166,ZH0565,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003169,ZH0583,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003170,ZH0583,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003171,ZH0583,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003172,ZH0583,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003173,ZH0583,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003174,ZH0583,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003175,ZH0613,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003184,ZH0743,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003185,ZH0743,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003186,ZH0743,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003187,ZH0743,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003188,ZH0743,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003189,ZH0743,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003190,ZH0743,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003192,ZH0184,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003193,ZH0184,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003196,ZH0184,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003197,ZH0184,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003198,ZH0184,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003199,ZH0184,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003200,ZH0959,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003201,ZH0959,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003202,ZH0959,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003203,ZH0959,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003204,ZH0959,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003205,ZH0959,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003206,ZH0959,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003207,ZH0959,G,RP_PLANDCODE,,AGENDA_AGENDA,0,False
ZH00003208,ZH0959,G,RP_PLANNOPRG,,AGENDA_AGENDA,0,False
ZH00003209,ZH0959,G,RP_PLANDBL,,AGENDA_AGENDA,0,False
ZH00003210,ZH0959,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003211,ZH0280,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003212,ZH0280,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003213,ZH0280,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003214,ZH0280,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003215,ZH0280,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003216,ZH0280,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003217,ZH0280,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003148,ZH0237,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,3,False
ZH00003147,ZH0237,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,4,False
ZH00003149,ZH0231,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,6,False
ZH00003150,ZH0231,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,0,False
ZH00003151,ZH0231,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,1,False
ZH00003153,ZH0231,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,3,False
ZH00003152,ZH0231,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,4,False
ZH00003154,ZH0232,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003155,ZH0232,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,0,False
ZH00003156,ZH0232,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,1,False
ZH00003158,ZH0232,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,3,False
ZH00003157,ZH0232,G,OND_RECHTEN,AG_US_STRUCT,AGENDA_AGENDA,4,False
ZH00003167,ZH0583,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003168,ZH0583,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003176,ZH0613,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003177,ZH0613,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003178,ZH0613,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003179,ZH0613,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003180,ZH0613,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003181,ZH0613,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003182,ZH0613,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003183,ZH0743,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003191,CS0099,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZISCON_MODULE,6,False
ZH00003194,ZH0184,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003195,ZH0184,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003268,ZH0960,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003269,ZH0960,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003270,ZH0960,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003271,ZH0960,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003272,ZH0960,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003273,ZH0960,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003274,ZH0960,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003275,ZH0960,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003289,ZH0289,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003290,ZH0289,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003291,ZH0289,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003292,ZH0289,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003293,ZH0289,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003294,ZH0290,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003295,ZH0290,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003296,ZH0290,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003297,ZH0290,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003298,ZH0290,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003299,ZH0290,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003300,ZH0290,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003301,ZH0290,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003302,ZH0290,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003303,ZH0290,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RONTGEN_RONTLOC,6,False
ZH00003304,ZH0291,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RONTGEN_RONTLOC,6,False
ZH00003305,ZH0292,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003306,ZH0292,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003307,ZH0292,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003308,ZH0292,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003309,ZH0292,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003310,ZH0292,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003218,ZH0280,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003219,ZH0281,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003220,ZH0281,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003221,ZH0281,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003222,ZH0281,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003223,ZH0281,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003224,ZH0281,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003225,ZH0281,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003226,ZH0281,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003227,ZH0281,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003228,ZH0282,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003229,ZH0282,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003230,ZH0282,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003231,ZH0282,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003232,ZH0282,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003233,ZH0282,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003234,ZH0282,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003235,ZH0282,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003236,ZH0282,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003237,ZH0283,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003238,ZH0283,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003239,ZH0283,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003240,ZH0283,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003241,ZH0283,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003242,ZH0283,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003243,ZH0283,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003244,ZH0283,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003245,ZH0283,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003246,ZH0294,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003247,ZH0294,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003248,ZH0294,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003249,ZH0294,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003250,ZH0294,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003251,ZH0294,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003252,ZH0294,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003253,ZH0294,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003254,ZH0294,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003255,ZH0284,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003256,ZH0284,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003257,ZH0284,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003258,ZH0284,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003259,ZH0284,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003260,ZH0284,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003261,ZH0284,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003262,ZH0284,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003263,ZH0109,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003264,ZH0040,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003265,ZH0094,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003266,ZH0094,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RONTGEN_RONTLOC,6,False
ZH00003267,ZH0284,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003276,ZH0288,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003277,ZH0288,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003278,ZH0288,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003279,ZH0288,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003280,ZH0288,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003281,ZH0288,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003282,ZH0288,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003283,ZH0288,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003284,ZH0288,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003285,ZH0289,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003286,ZH0289,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003287,ZH0289,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003288,ZH0289,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003311,ZH0292,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003312,ZH0292,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003313,ZH0292,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003314,ZH0296,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003315,ZH0296,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003316,ZH0296,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003317,ZH0296,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003318,ZH0296,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003319,ZH0296,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003320,ZH0296,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003321,ZH0296,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003322,ZH0296,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003369,ZH0258,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003370,ZH0258,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003371,ZH0258,G,AG_US_ANN,,AGENDA_AGENDA,6,False
ZH00003372,ZH0258,G,AG_US_BEK,,AGENDA_AGENDA,6,False
ZH00003373,ZH0258,G,AG_US_MAAK,,AGENDA_AGENDA,6,False
ZH00003374,ZH0258,G,AG_US_GROEP,,AGENDA_AGENDA,6,False
ZH00003375,ZH0258,G,AG_US_VERPL,,AGENDA_AGENDA,6,False
ZH00003376,ZH0258,G,AG_US_MUT,,AGENDA_AGENDA,6,False
ZH00003377,ZH0238,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
ZH00003378,ZH0238,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
ZH00003379,ZH0238,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
ZH00003380,ZH0238,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003381,ZH0238,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003382,ZH0238,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003383,ZH0238,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003384,ZH0238,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003385,ZH0238,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003469,ZH0234,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003472,ZH0234,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003473,ZH0234,G,AG_US_HIST,,AGENDA_AGENDA,0,False
ZH00003475,ZH0234,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003481,ZH0234,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003482,ZH0234,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003483,ZH0234,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003492,ZH0235,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003499,ZH0239,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003500,ZH0239,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003501,ZH0239,G,AG_US_HIST,,AGENDA_AGENDA,0,False
ZH00003502,ZH0239,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003503,ZH0239,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003504,ZH0239,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003505,ZH0239,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003506,ZH0240,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003520,ZH0242,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003527,ZH0243,G,AG_US_ANN,,AGENDA_AGENDA,0,False
ZH00003528,ZH0243,G,AG_US_BEK,,AGENDA_AGENDA,0,False
ZH00003529,ZH0243,G,AG_US_HIST,,AGENDA_AGENDA,0,False
ZH00003530,ZH0243,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
ZH00003531,ZH0243,G,AG_US_GROEP,,AGENDA_AGENDA,0,False
ZH00003532,ZH0243,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
ZH00003533,ZH0243,G,AG_US_MUT,,AGENDA_AGENDA,0,False
ZH00003535,ZH0245,G,AG_US_BEK,,AGENDA_AGENDA,0,False
